x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2043,air_temperature_2043,ocean_temperature_2043,precipitation_2044,air_temperature_2044,ocean_temperature_2044,precipitation_2045,air_temperature_2045,ocean_temperature_2045,ice_velocity
-364800.0,2067200.0,415.578948975,260.015472412,272.340789795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.933349609,252.949890137,272.505493164,0.0,0.0,0.0,235.235992432,252.671417236,272.349639893,233.654724121,250.586517334,272.470916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8902130127
-243200.0,2067200.0,402.933349609,252.949890137,272.505493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.578948975,260.015472412,272.340789795,536.053649902,251.671478271,272.405517578,235.235992432,252.671417236,272.349639893,233.654724121,250.586517334,272.470916748,466.704742432,245.806427002,272.56854248,354.968261719,252.230987549,272.433929443,593.827026367,253.390106201,272.349060059,412.486572266,253.692230225,272.51071167,3.68030571938
-121600.0,2067200.0,536.053649902,251.671478271,272.405517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.933349609,252.949890137,272.505493164,402.38760376,250.868377686,272.504638672,233.654724121,250.586517334,272.470916748,466.704742432,245.806427002,272.56854248,276.85949707,246.941833496,272.768554688,471.488464355,250.964447021,272.508483887,731.796508789,251.763778687,272.523712158,517.716491699,252.517776489,272.50189209,0.0399327389896
0.0,2067200.0,402.38760376,250.868377686,272.504638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.053649902,251.671478271,272.405517578,136.797912598,252.499359131,273.1668396,466.704742432,245.806427002,272.56854248,276.85949707,246.941833496,272.768554688,96.4518203735,240.63508606,273.059783936,321.060119629,250.110977173,272.622314453,493.734008789,250.8387146,272.68649292,337.408691406,252.026107788,272.510192871,163.712387085
121600.0,2067200.0,136.797912598,252.499359131,273.1668396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.38760376,250.868377686,272.504638672,413.051605225,251.447845459,273.601348877,276.85949707,246.941833496,272.768554688,96.4518203735,240.63508606,273.059783936,240.810546875,238.791503906,273.29776001,185.288284302,251.672393799,273.270446777,168.50944519,252.183898926,273.285949707,35.7405090332,253.492858887,273.265106201,45.5556030273
243200.0,2067200.0,413.051605225,251.447845459,273.601348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.797912598,252.499359131,273.1668396,228.350906372,252.542526245,273.554199219,96.4518203735,240.63508606,273.059783936,240.810546875,238.791503906,273.29776001,96.3787307739,240.083557129,273.405639648,351.380859375,250.526916504,273.607421875,443.556396484,251.165252686,273.624755859,366.024688721,252.655502319,273.565551758,2661.67626953
364800.0,2067200.0,228.350906372,252.542526245,273.554199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.051605225,251.447845459,273.601348877,311.510131836,253.578277588,273.350769043,240.810546875,238.791503906,273.29776001,96.3787307739,240.083557129,273.405639648,274.519927979,243.940460205,273.493103027,170.806243896,251.601776123,273.561553955,250.614196777,252.091186523,273.617614746,134.135559082,253.701660156,273.616241455,28.8125953674
486400.0,2067200.0,311.510131836,253.578277588,273.350769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.350906372,252.542526245,273.554199219,324.350860596,253.463607788,273.492675781,96.3787307739,240.083557129,273.405639648,274.519927979,243.940460205,273.493103027,184.632858276,248.482315063,273.759002686,246.619018555,252.817657471,273.383972168,323.737487793,253.126617432,273.439208984,241.175613403,254.872131348,273.464935303,16.2844982147
608000.0,2067200.0,324.350860596,253.463607788,273.492675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.510131836,253.578277588,273.350769043,0.0,0.0,0.0,274.519927979,243.940460205,273.493103027,184.632858276,248.482315063,273.759002686,318.559814453,251.890365601,274.076934814,243.351623535,252.782119751,273.526519775,332.334106445,253.092849731,273.581176758,329.078918457,255.034606934,273.608825684,111.907669067
-364800.0,1945600.0,235.235992432,252.671417236,272.349639893,0.0,0.0,0.0,415.578948975,260.015472412,272.340789795,402.933349609,252.949890137,272.505493164,0.0,0.0,0.0,233.654724121,250.586517334,272.470916748,413.397338867,251.395492554,272.612640381,315.455322266,251.114974976,272.632293701,149.644424438,244.702377319,272.513275146,160.808044434,252.017807007,272.339538574,277.874328613,253.24559021,272.385375977,176.025863647,253.442871094,272.390441895,14.0186471939
